name,category,lat,lon
,cafe,53.3531999,-6.3911723
SuperValu,supermarket,53.3501894,-6.379935
Spar,convenience,53.3494872,-6.344821
AIB,atm,53.3502777,-6.3795262
Centra,convenience,53.3989047,-6.2432347
Yumi Chinese Takeaway,fast_food,53.3051091,-6.2371433
HX46,fast_food,53.2973562,-6.2333788
Spar,supermarket,53.3051852,-6.2368511
Sunkist Chinese Takeaway,fast_food,53.3140037,-6.2382378
Lynam's,convenience,53.2984302,-6.2368281
Costcutter,convenience,53.3023144,-6.2448612
San Marino,fast_food,53.3022382,-6.2448688
Botanic Garden Cafe,cafe,53.371716,-6.2704587
McGroarty's,convenience,53.3706478,-6.2684237
Romayo's,restaurant,53.4034787,-6.1710791
,restaurant,53.4202931,-6.1636308
Michie Sushi,restaurant,53.3253777,-6.2517595
Phibsborough House,pub,53.3588257,-6.2734242
,atm,53.2998179,-6.2846778
The Admiral,restaurant,53.3522955,-6.2590685
Lidl,supermarket,53.3256786,-6.2652818
Spar,convenience,53.4452229,-6.210009
Spar,convenience,53.4337219,-6.1247786
Lali's,restaurant,53.4324726,-6.1250143
Elephant & Castle,restaurant,53.3226013,-6.2654825
Rockets by Eddie Rockets,restaurant,53.3476581,-6.2434771
Brevato,cafe,53.3494828,-6.2485299
Insomnia,cafe,53.3494499,-6.244834
Lagoona,bar,53.3496181,-6.2430718
Il Fornaio,restaurant,53.3493147,-6.2429422
Apache Tallaght,fast_food,53.2760478,-6.3539013
Osteria 99,restaurant,53.2935978,-6.1546339
Four Star Pizza,fast_food,53.3836566,-6.3822588
The Twelfth Lock,pub,53.3821395,-6.3672381
Ulster Bank,atm,53.3340783,-6.2651148
The Camden,bar,53.3360277,-6.2654765
Tesco Express,convenience,53.3341228,-6.2650193
Sprout,fast_food,53.3349338,-6.2649559
Ulster Bank,atm,53.3356199,-6.2653799
Bank of Ireland,atm,53.3362052,-6.2655442
Bank of Ireland,bank,53.3362324,-6.2655549
O'Brien's,fast_food,53.3368362,-6.2632507
Krystle,pub,53.3358434,-6.2635641
Macari's,fast_food,53.4018317,-6.296944
Royal Plaza,restaurant,53.4019068,-6.2970106
Insomnia,cafe,53.3337931,-6.2645311
Ulster Bank,atm,53.3455993,-6.1954567
Roundabout Cafe,cafe,53.4051803,-6.3940592
Spar,convenience,53.4055436,-6.3934461
Green Nineteen,restaurant,53.3352526,-6.2649966
SV Fitness,sports_centre,53.348896,-6.241998
Seven Wonders,cafe,53.3485121,-6.2437697
ely bar & brasserie,bar,53.3492828,-6.2480239
Centra,convenience,53.2685434,-6.2428952
Daybreak,convenience,53.2877757,-6.2566763
Hong Kong Kitchen,fast_food,53.2878976,-6.2566656
Eurospar,supermarket,53.3924837,-6.4202832
Centra,convenience,53.3371884,-6.2867653
Bartley’s Bar,bar,53.3410955,-6.2641191
The Exchequer,pub,53.3431203,-6.263866
Sinnott’s,pub,53.3400902,-6.2617022
P. Mac’s,pub,53.3412009,-6.2642908
Rialto Malaysian Chinese Takeaway,fast_food,53.3358992,-6.297875
The Circular,pub,53.336171,-6.297985
DV8 Bar & Venue,pub,53.3434972,-6.2905632
Chez Max,restaurant,53.3438383,-6.2662912
Spar,convenience,53.3473973,-6.2682315
Little Italy,supermarket,53.3496804,-6.276699
Bonobo,pub,53.3503544,-6.2746953
Savers,convenience,53.339296,-6.3196676
Jamaal 5 in 1,fast_food,53.3393459,-6.319454
HX46,fast_food,53.3275442,-6.2774009
Tesco,supermarket,53.287016,-6.3727633
Morton's The Steakhouse,restaurant,53.3333672,-6.2618948
Café Sol,cafe,53.3342249,-6.2628658
D-Two,pub,53.3344059,-6.2629302
Mr Chipper,fast_food,53.3337882,-6.2647629
Mad Egg,restaurant,53.3337802,-6.2646383
The Iveagh Restaurant,restaurant,53.3334025,-6.2642218
C Central,bar,53.3331138,-6.2647717
J. O'Connell,pub,53.3306448,-6.2641688
Rotana Café,restaurant,53.3305315,-6.2641364
One Bistro,restaurant,53.3305854,-6.2641451
Aprile,fast_food,53.3312494,-6.2647355
AIB,bank,53.3323878,-6.2649305
Arepas Grill,fast_food,53.3308139,-6.2646296
Bus Stop Newsagents,convenience,53.3401408,-6.2608691
Ipsen Employee Canteen,restaurant,53.4064325,-6.367632
,pub,53.3951322,-6.1625014
,cafe,53.3947093,-6.1619926
Noshington,cafe,53.331491,-6.279741
Waiting Cafe,cafe,53.352575,-6.459944
The Galway Hooker,pub,53.3467462,-6.2924467
Jump Juice,fast_food,53.3465166,-6.2928085
,atm,53.3464634,-6.2925879
Supermac's,fast_food,53.3463155,-6.2927754
Butlers Chocolate Cafe,cafe,53.3464233,-6.2927892
Insomnia,cafe,53.3466088,-6.2924767
Wagamama,restaurant,53.3949263,-6.3910222
Captain Americas,restaurant,53.3951202,-6.390691
The Tasty Chinese Take Away,fast_food,53.3518682,-6.4621679
Sasta in the City,cafe,53.2821485,-6.4232768
Little Bird - Café,cafe,53.3323532,-6.273661
Café Delice,cafe,53.332358,-6.274991
Londis,convenience,53.4217649,-6.4793373
The Art of Coffee,cafe,53.3421633,-6.2387419
Mamma Mia,restaurant,53.3394653,-6.2437763
Aqua,restaurant,53.3923107,-6.0694707
Ulster Bank,atm,53.3858203,-6.3741475
Spar,convenience,53.2785494,-6.3169554
Chutni,fast_food,53.278495,-6.3169553
Lucky Star,fast_food,53.2783821,-6.3169787
Tesco Express,convenience,53.3386484,-6.3218457
Meltdown Dublin,cafe,53.3365769,-6.2636765
Gerry's,restaurant,53.3365683,-6.2646128
Goose on the Loose,cafe,53.3375179,-6.266031
Royal Irish Academy,library,53.3407218,-6.2582056
Il Fornaio,cafe,53.3413126,-6.2584527
,cafe,53.3397209,-6.258549
The Buttery Food Court,restaurant,53.3449821,-6.2573794
Mario's Takeaway,fast_food,53.343511,-6.2699542
Spoon,cafe,53.3106643,-6.2830015
Mark Downey,supermarket,53.3098871,-6.2829035
Taste at Rustic,restaurant,53.3428831,-6.2641927
Boojum,fast_food,53.3430498,-6.2646837
O’Connell’s,pub,53.388225,-6.0639896
Caffe Caira,fast_food,53.3882071,-6.0644676
Il Panorama Café,cafe,53.387669,-6.0665478
Harbour Bar,pub,53.3870047,-6.0663234
King Sitric,restaurant,53.3882206,-6.0635861
AIB,bank,53.3276864,-6.3075368
The Barn House,pub,53.3322249,-6.2927681
Mace,convenience,53.3432885,-6.288857
Gino's,fast_food,53.3344576,-6.2924475
Level 4 Nightclub,bar,53.287319,-6.3663674
Domino's,fast_food,53.3106025,-6.2087283
Herberton Gym,fitness_centre,53.3374512,-6.2928988
,convenience,53.340687,-6.2877229
J. & M. Cleary,pub,53.3523358,-6.2495435
New Emperor,restaurant,53.3763212,-6.2177331
Centra,convenience,53.3033228,-6.2191742
Piccola Sicilia,restaurant,53.3429182,-6.2448557
Peploe's Wine Bistro,restaurant,53.3394577,-6.2582493
Polonez,supermarket,53.3531703,-6.2546514
Village Cafe,cafe,53.3338011,-6.2904031
,restaurant,53.3392152,-6.2572875
Pygmalion,bar,53.342172,-6.2623045
,atm,53.3432698,-6.2389455
Toasted,cafe,53.3375067,-6.2666489
Boojum,fast_food,53.3375397,-6.2668786
The Landmark,pub,53.3374409,-6.2659032
Urban Picnic,restaurant,53.3424255,-6.2640325
Butlers Chocolate Café,cafe,53.3400789,-6.2605489
Babylon,fast_food,53.3358202,-6.2654939
,convenience,53.3394299,-6.2802127
Supernatural Food Market,supermarket,53.342661,-6.2421308
Soho Café,cafe,53.4304124,-6.248081
3fe Gertrude,cafe,53.3429296,-6.2436927
Esquires Coffee,cafe,53.4447655,-6.2265234
Subway,fast_food,53.4453229,-6.2247145
,cafe,53.3571866,-6.2271321
The Bowery,pub,53.3242854,-6.2651445
The Carrot's Tail,cafe,53.324336,-6.265134
Nick's Coffee Company,cafe,53.3260587,-6.2555322
koba,restaurant,53.4336707,-6.1248004
New North Park,fast_food,53.3076502,-6.3676943
Centra,convenience,53.3078767,-6.3673115
Gio's Kingswood,fast_food,53.307761,-6.3675379
The Kingswood Lodge,pub,53.3074073,-6.3672745
,atm,53.2357307,-6.192788
TOSS'D Noodles & Salads,restaurant,53.348609,-6.2478273
Starbucks,cafe,53.3902053,-6.108987
Beshoff Bros,fast_food,53.387876,-6.069353
The Oasis Bar & Grill,pub,53.4351695,-6.1239719
McNeill’s,pub,53.3846515,-6.0653171
Mayfield Restaurant,restaurant,53.3141947,-6.282328
Board,bar,53.3304221,-6.275613
The Harold House,pub,53.3300206,-6.2752027
AIB,atm,53.2932505,-6.3702069
The Bagel Bar,fast_food,53.353184,-6.3908669
Ginzeng,fast_food,53.3532611,-6.3908613
The Bagel Bar,fast_food,53.3530154,-6.3902452
Jump Juice,fast_food,53.3528926,-6.3904521
Quiznos,fast_food,53.3529908,-6.3906363
Sbarro,fast_food,53.3532797,-6.3905234
O'Briens,cafe,53.3532255,-6.3908584
Abrakebabra,fast_food,53.3533043,-6.3905589
Bank of Ireland,atm,53.3308758,-6.2341506
The Art Of Coffee,cafe,53.3462774,-6.2437133
,atm,53.2842672,-6.2950677
Dunnes Stores,supermarket,53.3946009,-6.1622593
,cafe,53.3865964,-6.2589686
Bow Lane,restaurant,53.3401873,-6.2655211
The Summit Stores,convenience,53.3721749,-6.0590588
O'Briens,cafe,53.3404898,-6.2432249
Dobbins,restaurant,53.3382001,-6.2453105
TU Dublin Blanchardstown Library,library,53.4049646,-6.3786965
,fitness_centre,53.4056813,-6.378133
2 Guys,convenience,53.3877275,-6.2797103
,atm,53.2772225,-6.2067013
Papa Razzi,restaurant,53.3958235,-6.4407325
Bank of Ireland,atm,53.3703352,-6.2680906
Provender & Family,cafe,53.3481917,-6.2933369
Tesco,supermarket,53.3622689,-6.2730977
Dunnes Stores,supermarket,53.2592005,-6.1972928
Sivad Grill & Wine Bar,restaurant,53.2595603,-6.1969692
Barista House Coffee,cafe,53.2591139,-6.1968395
Centra,convenience,53.39775,-6.2301815
Ulster Bank,atm,53.3464006,-6.2924905
Eddie Rocket's,fast_food,53.3623837,-6.2730891
Permanent TSB,atm,53.3611969,-6.2728445
Permanent TSB,bank,53.3611619,-6.2728836
Abrakebabra,fast_food,53.3610479,-6.2725332
Donnybrook Fair,supermarket,53.3336084,-6.2448288
Oriental Emporium,supermarket,53.3476189,-6.2652403
SuperValu,supermarket,53.3446276,-6.297176
Bridgefoot Street Gym,fitness_centre,53.3457083,-6.2804297
Oh Rourkes!,cafe,53.3458968,-6.2803162
Clonliffe Harriers Club Bar,bar,53.4014689,-6.2435438
Sorrento,fast_food,53.3501269,-6.2829885
Permanent TSB,atm,53.3340058,-6.2448838
Iveagh Fitness,sports_centre,53.3415996,-6.2711332
Lidl,supermarket,53.2832428,-6.3757862
Londis,convenience,53.3482018,-6.2944522
Romayo's Diner,fast_food,53.347997,-6.2950499
Lilliput Stores,convenience,53.3498148,-6.2840505
Frehill's Tavern,pub,53.3195923,-6.3131127
Spar,convenience,53.3196075,-6.3129817
Dunnes Stores,supermarket,53.3938006,-6.3910669
Cafe Togo,cafe,53.3374079,-6.2931993
Kyle's Café,cafe,53.4265001,-6.236821
Roma Takeaway,fast_food,53.29283,-6.2978038
McDonald's,fast_food,53.2880074,-6.2423907
Bijou Rathgar,restaurant,53.311879,-6.2742144
Kodiak,pub,53.3218115,-6.2656362
Saba To Go,fast_food,53.3216125,-6.2670577
Black Sheep coffee,bakery,53.3024192,-6.244848
Fresh. The Good Food Market,supermarket,53.2608798,-6.2205077
Café 31,restaurant,53.2607412,-6.1504634
SuperValu,supermarket,53.2863996,-6.390398
,bar,53.3456425,-6.2649227
Synge & Byrne Café,cafe,53.3485147,-6.2853005
IMMA cafe,cafe,53.3432443,-6.3005633
Daybreak,convenience,53.3414259,-6.2725276
Spar,convenience,53.3106879,-6.2078976
The Sub Club,fast_food,53.306919,-6.222552
The First Restaurant,restaurant,53.3054236,-6.2206691
Permanent TSB,bank,53.3424794,-6.3537413
Sapporo Grill,restaurant,53.3435985,-6.2461277
Pablo Picante,fast_food,53.340849,-6.2630499
Loaf Cafe,cafe,53.3423721,-6.310076
Vets Diner,cafe,53.3093545,-6.2226562
The Capitol Lounge,bar,53.3412928,-6.2653013
Bow Lane,bar,53.3402594,-6.2655755
Bao Bun,restaurant,53.3411813,-6.2653297
Tesco Express,convenience,53.3456697,-6.2601578
Centra,convenience,53.3766452,-6.3164286
Forchetta,restaurant,53.3956127,-6.390018
Sanctuary,bar,53.3955297,-6.3898787
Starbucks,cafe,53.3947224,-6.3912455
The Grasshoper Inn,pub,53.410787,-6.4420942
Mace,convenience,53.4107668,-6.4415833
Dunnes Stores,supermarket,53.3500814,-6.2654371
,cafe,53.3463522,-6.2656201
Kanum,restaurant,53.3114086,-6.274404
Howards Way,cafe,53.3116413,-6.2745676
Forte's Take Away,fast_food,53.3115428,-6.2744764
Il Divo,restaurant,53.3119955,-6.2748509
BBs Coffee & Muffins,cafe,53.2520251,-6.1849781
herbstreet,restaurant,53.3443182,-6.2377581
Cafe Bar H,bar,53.3433861,-6.2388784
The Brass Monkey,restaurant,53.3904356,-6.0717816
The Pier House,restaurant,53.3905146,-6.0717123
Bite of Life,cafe,53.340735,-6.2720963
Tesco Express,convenience,53.3426768,-6.278564
Spar,convenience,53.3430786,-6.2754627
Hilan,restaurant,53.3487762,-6.2688011
Lazy Days Café,cafe,53.2976085,-6.1836272
Poulet Bonne Femme,cafe,53.30207,-6.178921
Cafe Topolis,restaurant,53.3443453,-6.2674601
Chicken Hut,fast_food,53.3361748,-6.2734264
Diep at Home,fast_food,53.3360678,-6.2734917
ExtraMart,convenience,53.374283,-6.255392
Winnie's Crafts,cafe,53.3108468,-6.2077945
The Malt,pub,53.3429392,-6.291006
The Graduate Bar and Restaurant,pub,53.2670882,-6.135798
Lidl,supermarket,53.3476178,-6.4077991
Centra,convenience,53.3433719,-6.2868466
The Angel's Share Bar and Restaurant,restaurant,53.4278713,-6.2448712
Bank of Ireland,atm,53.4197467,-6.4768508
Steakhouse,restaurant,53.4202108,-6.4768715
Anne's Bakery,cafe,53.3490726,-6.2655027
Wall & Keogh,cafe,53.3312016,-6.2647297
Dame Tavern,pub,53.3438207,-6.263915
PingZone Table Tennis Club & Equipment,sports_centre,53.2843236,-6.2226893
Pickle,restaurant,53.3339782,-6.265015
SabaToGo,fast_food,53.3021334,-6.2448883
World Gate Cafe,cafe,53.3335796,-6.2653294
Long Sin,fast_food,53.3037348,-6.2450382
Pizza Max,fast_food,53.3038136,-6.2450624
Centra,convenience,53.2781768,-6.2888923
Furry Bog,pub,53.2781494,-6.2882697
Boomers,pub,53.3235135,-6.3792415
Spar,convenience,53.3183261,-6.2791202
Indian Tiffins,restaurant,53.3182995,-6.2788919
The Mission,pub,53.3470952,-6.2836885
Magic Glasses,bar,53.3374044,-6.2634682
The Dyflin Bar,bar,53.3408345,-6.2681589
Swan Training Institute,college,53.3425545,-6.259499
Ulster Bank,atm,53.3500459,-6.2519395
The Millenium,pub,53.3480466,-6.2900462
Bel Cibo,cafe,53.3486857,-6.279037
Centra,convenience,53.3778608,-6.2472473
Portmarnock Sub-Aqua Club,sports_centre,53.433972,-6.1394274
Sean O'Casey Community Centre Café,cafe,53.35297,-6.2341205
,atm,53.3361949,-6.2570287
Bank of Ireland,atm,53.3384403,-6.2549995
Bank of Ireland,atm,53.3384166,-6.2549045
Insomnia,cafe,53.3357489,-6.2572862
Café Sol,cafe,53.3357869,-6.2572373
Murray’s,pub,53.3525164,-6.2610978
Ulster Bank,atm,53.3437754,-6.2606219
Pillar Bar,bar,53.3465755,-6.2587894
Bleecker Street Cafe Bar,restaurant,53.3571762,-6.2638976
New Victoria,fast_food,53.3563341,-6.2647158
Sweet n Spice,fast_food,53.3569537,-6.2641159
Tasty Hut,fast_food,53.3568138,-6.2642498
The Temple,pub,53.3573517,-6.2637116
Kavanagh's Kitchen,fast_food,53.3572242,-6.2638535
Spice n Rice,fast_food,53.3593918,-6.2613093
Centra,convenience,53.2793024,-6.2453095
Papa Luigi's,fast_food,53.4188561,-6.4735879
Brady’s,pub,53.4190917,-6.4750779
Ho Wun,fast_food,53.4191557,-6.4753728
Mulvany’s Fingal House,pub,53.419618,-6.4759508
Koyla,restaurant,53.4191482,-6.4753294
Luigi Malones,restaurant,53.3451449,-6.263513
AIB,atm,53.4045675,-6.4265096
San Marco Take Out,fast_food,53.4044305,-6.4260474
Tsang's,restaurant,53.4045401,-6.4264315
Spar,convenience,53.4046063,-6.426592
Del Fino,cafe,53.3351651,-6.2649771
Caffè Nero,cafe,53.3355573,-6.2649423
Neon,restaurant,53.335377,-6.2649966
Hang Dai,restaurant,53.3352108,-6.264995
Swift,pub,53.3433017,-6.2810822
All My Friends,bar,53.3406636,-6.27815
The Lamplighter,pub,53.3397428,-6.2780884
Bank of Ireland,atm,53.3234062,-6.2253148
Sfuso,restaurant,53.3467162,-6.2652621
Tom Kennedy’s,pub,53.3427402,-6.2772127
Mercado,restaurant,53.3416892,-6.2627003
Lovin' Catering,bakery,53.3407017,-6.2742004
Cathedral Cafe,cafe,53.3389392,-6.2730569
Morelli's,fast_food,53.3433652,-6.2814653
Subway,fast_food,53.3433998,-6.2816398
Vincenzo's Take Away,fast_food,53.3430465,-6.2798976
Konkan,restaurant,53.3308134,-6.2750427
The Lark Inn,pub,53.341684,-6.278673
Fusco's,fast_food,53.3410504,-6.278614
The Pimlico Tavern,pub,53.3400639,-6.2807211
Panda,restaurant,53.3406666,-6.2865058
Tutty's Corner Shop,convenience,53.3391128,-6.264223
The Bretzel Bakery,bakery,53.3312357,-6.2649791
Idlewilde Cafe,cafe,53.2776328,-6.1036542
SuperValu,supermarket,53.2675643,-6.1355784
Tesco,supermarket,53.256366,-6.1344008
Bakeology,fast_food,53.3401127,-6.278201
The Electric Vegan,restaurant,53.339224,-6.280169
Fusco's,fast_food,53.338239,-6.282619
Pen Tower,fast_food,53.3342474,-6.2921897
McDowell’s,pub,53.3402486,-6.3168219
Tesco,supermarket,53.2863808,-6.2413409
Dunnes Stores,supermarket,53.2045491,-6.1060057
Frank Duff’s,pub,53.201068,-6.1108351
Pizzas N Cream,fast_food,53.2035911,-6.1009495
Uncle Pan's Café,cafe,53.2046362,-6.104966
,cafe,53.2056819,-6.1111922
Clark's,convenience,53.3042675,-6.1986319
Gleesons of Booterstown,pub,53.3054689,-6.197606
Gleesons Food Corner,convenience,53.3053453,-6.1976972
Boulevard Cafe,restaurant,53.3431275,-6.2627877
Copper Alley Bistro,restaurant,53.3437264,-6.2699958
G. Macari,fast_food,53.2906363,-6.1721099
Tesco,supermarket,53.2889591,-6.2005924
The Pavillon,restaurant,53.3280689,-6.2326597
Centra,convenience,53.2760364,-6.3534266
Wok Inn,fast_food,53.276014,-6.3665317
SuperValu,supermarket,53.2759091,-6.3662953
Permanent TSB,bank,53.3534772,-6.3907779
La Strada,fast_food,53.3407439,-6.2654233
Gourmet Burger Kitchen,fast_food,53.345331,-6.26332
Spar,convenience,53.3781237,-6.3265848
The Gym @ Rathborne,sports_centre,53.378127,-6.3268133
Tolka House,pub,53.3738004,-6.2689642
Bad Ass Cafe,restaurant,53.3453086,-6.2629347
Trinity Bar & Venue,pub,53.3443282,-6.2636793
Starbucks,cafe,53.3444882,-6.2612337
Bad Bob's,pub,53.3450328,-6.2659898
Bridge Street Cafe,cafe,53.2907507,-6.4209074
Fortune Takeaway,fast_food,53.2757336,-6.3303921
Arcadia,cafe,53.2717195,-6.3715716
Macari's,fast_food,53.2759405,-6.3541836
Spar,convenience,53.2907565,-6.4210578
Spar,convenience,53.2757406,-6.330504
Top Tops,fast_food,53.2756441,-6.3530031
Starbucks,cafe,53.3022508,-6.1789875
Dunnes Stores,supermarket,53.2824594,-6.4230167
Eddie Rocket's,fast_food,53.2829253,-6.4220266
Bank of Ireland,bank,53.2963542,-6.2974798
Bombay Pantry,fast_food,53.2771019,-6.2650393
Tesco,supermarket,53.2974736,-6.2967784
The Two Sisters,pub,53.3091194,-6.305349
Bubbas Fish Market,restaurant,53.2784058,-6.1073339
On A Platter,convenience,53.2974762,-6.1803734
SuperValu,supermarket,53.3018214,-6.1798028
SuperValu,supermarket,53.292291,-6.1352047
The Wicked Wolf,pub,53.3019262,-6.1780007
Aldi,supermarket,53.3253249,-6.26489
Lidl,supermarket,53.3431874,-6.2804506
Spar,convenience,53.3431167,-6.2800972
Urban Health,cafe,53.3250392,-6.2556794
The Portobello Bar,pub,53.3303497,-6.2640955
Tribeca,restaurant,53.3243306,-6.2530956
Spar,convenience,53.3290694,-6.2646174
Spar,convenience,53.3324609,-6.2646559
Siam Thai To Go,fast_food,53.3260271,-6.2555016
Cactus Jacks,restaurant,53.3470288,-6.2652084
High Street Kenpo Karate Academy,sports_centre,53.3439384,-6.2734052
Merrion Inn,restaurant,53.3183462,-6.2111999
The Hill,pub,53.3266615,-6.25838
Camile,fast_food,53.3333778,-6.2917946
Lam Inn,fast_food,53.3332443,-6.2907454
Curry-N-Grill,fast_food,53.3333338,-6.2918571
Lemon Jelly,cafe,53.3471683,-6.2655092
Lidl,supermarket,53.3365814,-6.2873554
Morrissey's,pub,53.3368452,-6.2876954
Voodoo,cafe,53.3466317,-6.2797369
AIB,bank,53.3326225,-6.2155081
Tesco Express,convenience,53.333289,-6.291977
Sanuk Thai Kitchen,fast_food,53.3298714,-6.2322409
Embassy Grill,fast_food,53.3299758,-6.2323644
Ravi's Kitchen,restaurant,53.3299102,-6.2322868
Starbucks,cafe,53.3311916,-6.231546
Cafe OLE,cafe,53.2961605,-6.4960708
SuperValu,supermarket,53.390043,-6.1098026
Bank of Ireland,bank,53.3096282,-6.2838648
Bank of Ireland,atm,53.309486,-6.2838832
,atm,53.3383183,-6.254482
Fitzsimon's,bar,53.3454708,-6.2651166
La Dolce Vita,restaurant,53.3417454,-6.3073765
Centra,convenience,53.3888234,-6.1825227
Edenmore House,pub,53.3882621,-6.1834132
The Concorde,pub,53.3888986,-6.1809861
Giulios,fast_food,53.3879262,-6.183579
Spar,convenience,53.337778,-6.2415179
Insomnia,cafe,53.2941775,-6.1336217
Westwood Club,fitness_centre,53.2940725,-6.1339743
Cappuccino Bar,cafe,53.3449608,-6.2636799
Leslie's Cafe,cafe,53.2939588,-6.1502449
The Shack,bar,53.2897005,-6.3650119
SoCoffee,cafe,53.3643903,-6.4878813
Bombay Pantry,fast_food,53.3760324,-6.3330344
Canal Bar,restaurant,53.3758171,-6.3320075
Geisha,restaurant,53.375909,-6.3321041
Mannings Bakery & Café,bakery,53.342785,-6.279722
Centra,convenience,53.342689,-6.2787003
Walsh,convenience,53.343166,-6.2764058
Summer Inn,fast_food,53.3431075,-6.2766701
Sunflower,convenience,53.342526,-6.279003
Dave's Cafe Grill & Deli,cafe,53.341256,-6.278453
Catherine's,bakery,53.3417894,-6.2790218
McDonald's,fast_food,53.3502205,-6.3935127
Curry & Rice,fast_food,53.3557896,-6.3708347
The Old Beehive,restaurant,53.3580516,-6.379219
Quarry House,pub,53.382084,-6.2767253
Autobahn Roadhouse,pub,53.3897043,-6.2712214
Mace,convenience,53.3897574,-6.2719512
Tesco Express,convenience,53.3906622,-6.2870802
Spar,convenience,53.3906775,-6.2864009
Bumbai Creative,restaurant,53.3710998,-6.4867868
Backyard Diner,fast_food,53.3711672,-6.4874604
SuperValu,supermarket,53.3712414,-6.4883347
Centra,convenience,53.3525238,-6.2589715
Youthreach,college,53.3540338,-6.2627054
Eurospar,supermarket,53.3856137,-6.2656762
Macari's,fast_food,53.3857913,-6.2660085
The Slipper,pub,53.3853244,-6.2656088
Eurospar,supermarket,53.4037851,-6.2606164
Costa,cafe,53.4036069,-6.2594601
Insomnia,cafe,53.4038031,-6.2607011
